NCBI GeneID	Symbol	Common Name	Synonyms
359831	fgf24	zebrafish	lbx1h,SI:zC207O21.2,si:zc207o21.1
58101	rplp0	zebrafish	arp,fa56b12,fb04a12,wu:fa56b12,wu:fb15a08,wu:fk48c12
30500	otx1	zebrafish	cb769,otx1b,zOtx1,fj99f05,wu:fj99f05
326719	myl12.1	zebrafish	mlc-4,myl9l,bing3y,mlc12.1,zeh0157,zgc:65791,hm:zeh0157,wu:fa93e09,wu:fe06h06
558154	vegfab	zebrafish	fd42e02,wu:fd42e02,si:dkey-14d8.3
100003956	cry1a	zebrafish	cry1aa,zgc:153885
100004116	fsta	zebrafish	fs,fst,fst1,cb446,fd07h10,wu:fd07h10
114401	bcl2l1	zebrafish	blp1,bcl2l,cb1021,zfBLP1
30472	rx1	zebrafish	
30505	dbh	zebrafish	
30688	ephb4a	zebrafish	rtk5,cb646,ephB4
324188	cyp26b1	zebrafish	fc21d03,zgc:76999,wu:fc21d03,wu:fc26h10
352920	oxt	zebrafish	ist,itnp,oxtl,IT-NP,fj33a01,wu:fj33a01,wu:fq40d10
553969	cyp3a65	zebrafish	zgc:123110
568416	wt1b	zebrafish	wt1,zgc:152697,si:ch211-160j6.3
100126123	hsp70.1	zebrafish	hsp70,hspa1a,hsp70-4
260350	has2	zebrafish	DG42
30285	her5	zebrafish	her-5,zgc:136537
30575	mef2ca	zebrafish	mef2c,zgc:64184,zgc:85726,id:ibd5026,wu:fc05b06
335916	jun	zebrafish	c-Jun,fj36h07,zgc:65863,wu:fj36h07
386920	hist2h2l	zebrafish	fj05g08,zgc:73093,wu:fj05g08
405825	mfap4.1	zebrafish	mfap4,zgc:77076
559020	ptgs2b	zebrafish	si:dkey-97o5.6
565875	nr1i2	zebrafish	PXR
58032	edn1	zebrafish	et-1,fb14d01,wu:fb14d01
791526	prl	zebrafish	zgc:110500
100149756	slc17a6b	zebrafish	blu,slc17a6,vglut2a,VGLUT2.1,si:packt73.2,si:packt90.2,si:xx-packt73.2
117507	prkci	zebrafish	hal,has,aPKC[l]
30141	dlb	zebrafish	sc:d0400,etID309872.5
30463	lhx1a	zebrafish	LHX1,lim1,wu:fe25d04,wu:fj36b06
30725	chrna1	zebrafish	nic1,zgc:86593
414844	th2	zebrafish	
553418	ppargc1a	zebrafish	PGC1,PGC-1,ppargc1al,PGC-1alpha,gb:dq017637
30115	mixl1	zebrafish	bon,mix,mix-like,bon/mixer
30536	emx3	zebrafish	emx1,zgc:110517
406259	hprt1	zebrafish	zgc:56221,zgc:86608,id:ibd1344,id:ibd5108,wu:fc10g09
445472	myo6b	zebrafish	
30096	zic1	zebrafish	opl,wu:fj51c06,zgc:136736
30478	ascl1b	zebrafish	ash,ashb,zashb,Zash-1b
30542	foxb1a	zebrafish	mar,fkd3,cb114,foxb1.2
402842	hsd17b1	zebrafish	
404730	mao	zebrafish	moa,maob,Z-MAO,zgc:85761,wu:fb68b05,wu:fo76d11,wu:fq38g06
415100	nfkb2	zebrafish	p100,wu:fa03b02,zgc:136693
561050	ackr3b	zebrafish	cxcr7b,sb:cb900,si:dkey-96h14.2
792433	bglap	zebrafish	si:ch1073-504d15.2
266640	unc45b	zebrafish	cb393,unc45r,Unc-45B,fb37f02,wu:fa05a03,wu:fa10f03,wu:fb37f02,wu:fb96f06,wu:fc10f04
317731	ttn.2	zebrafish	ttn,ttna,wu:fi04b11,wu:fi20g08,si:dz258d18.1,si:busm1-258d18.1
393335	hsd17b3	zebrafish	zgc:64019
432385	spp1	zebrafish	zgc:111821
559403	acaca	zebrafish	acc,fj43d01,im:7138837,wu:fj43d01,si:ch211-199d18.1
563298	pparaa	zebrafish	ppara3,si:ch211-239e6.3
767737	foxj1a	zebrafish	foxj1,id:ibd5134,zgc:153050
798613	ghrl	zebrafish	ghr,ghre
192302	hdac1	zebrafish	hdac-1,chunp6919,zgc:65818,wu:fb19h11,wu:fi06f03,zgc:101582,mp:zf637-2-001987
245702	igf1rb	zebrafish	IGF-IR,IGF-IRb,wu:fb03h06
30188	ccne1	zebrafish	ccne,cyce,fa18e07,wu:fa18e07
324254	mtor	zebrafish	tor,frap1,wu:fc22h08
335409	socs3a	zebrafish	socs3,fj09e12,zgc:56537,wu:fj09e12
368329	cdkn1bb	zebrafish	cdkn1b,fb64g10,sb:cb611,im:7152670,wu:fb63g10,wu:fb64g10,wu:fe18e03
432387	pkd2	zebrafish	
550403	gad2	zebrafish	GAD65,zgc:112198
792391	hnf1ba	zebrafish	mst,tcf2,hnf1b,vhnf1,chunp6877
83916	nr5a1a	zebrafish	ff1b,SF1-A,nr5a4
30635	six3a	zebrafish	six3,six3.1,wu:fc10a08
321449	ccn2a	zebrafish	ctgf,ctgfa,hm:zeh1559,wu:fl25c03,zgc:136644,si:dkey-266k12.4
322509	acta2	zebrafish	wu:fb63d03
664719	slc6a4a	zebrafish	
79186	sst2	zebrafish	som,sst,SSII,smst,PPSS2
795785	cxcl18b	zebrafish	cxcl-c1c,si:ch73-6k14.1
30227	ntn1a	zebrafish	net2,ntn2,zgc:136732
30432	smn1	zebrafish	smn,fa12d01,wu:fa12d01
30631	bmp2a	zebrafish	bmp2,wu:fc59d09
321855	ift88	zebrafish	ttc10,fb37b11,polaris,wu:fb37b11,xx:zah8127
326857	gclc	zebrafish	cb1049,fe36e11,wu:fe36e11
378845	tjp1a	zebrafish	tjp1,cb817,zo1.1
393650	irf7	zebrafish	zgc:66043,zgc:77947,wu:fl24c03
403126	tlr3	zebrafish	zgc:123006
404040	dab2	zebrafish	sb:cb778,zgc:77136
544654	phox2bb	zebrafish	phox2b
558071	atf6	zebrafish	fi12h10,wu:fi12h10,si:ch211-199m3.9,si:ch211-260g14.1
559080	cftr	zebrafish	si:dkey-270i2.2
561569	igf3	zebrafish	IGF-3
563926	per1a	zebrafish	per1,zC237L4.4,si:ch211-237l4.4
114418	crybb1	zebrafish	zgc:92706
114426	odc1	zebrafish	odc,fc54f04,fi06d08,CHUNP6922,wu:fc54f04,wu:fi06d08
116993	vcana	zebrafish	br146,cspg2,cspg2a,sb:cb63,versican
140422	jag2b	zebrafish	jag2,serB,zgc:152855
171473	ccng1	zebrafish	cb138,fd08g04,sb:cb138,zgc:56595,wu:fb07e04,wu:fd08g04
246275	myhz2	zebrafish	sb:cb38
30317	hoxb5a	zebrafish	ZF21,z-18,ZF-21,hoxb5,hox-B5,hox-2.1,wu:fc38c09
30354	lpla	zebrafish	lpl,fb62e04,fc49b03,wu:fb62e04,wu:fc49b03
352912	krt18a.1	zebrafish	cb83,dapk1,krt18,DreK18,sb:cb83,wu:fa13f02,wu:fb36b04
494492	slc17a6a	zebrafish	vglut2b,VGLUT2.2,slc17a6l,wu:fj12c01
58065	notch2	zebrafish	notch6,sb:cb884
58128	fabp7a	zebrafish	D168,fabp7,B-FABP,wu:fb62f07,wu:fq20b08
84703	slc4a1a	zebrafish	ae1,band3,slc4a1,zgc:111889,zgc:152771,si:dz180g5.1
100150233	lepa	zebrafish	ob,lep,ob-a,si:dkey-98o11.2
118437	gpc4	zebrafish	kny,gpc6,gpc4,,gpc4/6,knypek,fc47a08,fe05f10,chunp6920,wu:fc47a08,wu:fe05f10,zgc:194854
140423	jag1b	zebrafish	kmi,puc,jag3,unp1069
30238	en2b	zebrafish	en3,eng3,ENG-3,eng2b,ZF-EN-1
30299	ihhb	zebrafish	IHH,ehh,zgc:113262
30394	dbx1a	zebrafish	hlx1,hlx-1,fc15c04,wu:fc15c04,zgc:109861
445380	itga2b	zebrafish	si:dkey-27b3.6
58098	bmal1a	zebrafish	bmal1,arntl1a,zfBMAL1,wu:fa04g03
286829	dag1	zebrafish	dag,wu:fb83d06,wu:fi25f06,wu:fi37b08,zgc:109786
373865	kctd12.1	zebrafish	lov
447944	fabp4a	zebrafish	fabp11,fabp11a,zgc:103587
559630	fgf20a	zebrafish	dob,wu:fb05c08
566787	cdt1	zebrafish	fc37h07,im:7158083,wu:fc37h07,wu:fi38h09
573376	hspa8	zebrafish	hsc70,wu:fb01g06,wu:fi48b06
796551	tert	zebrafish	
100000322	trpv6	zebrafish	ecac,trpv5-6
100134982	kiss1	zebrafish	
170457	s1pr2	zebrafish	mil,edg5,s1p2
30076	vdra	zebrafish	vdr,VDR-A,nr1i1a,NR1I1-A,VDRalpha
30340	hoxb4a	zebrafish	Z-17,zf13,ZF-13,hoxb4,HOX-B4,sb:eu512
30499	evx1	zebrafish	cb416,evx-1
321837	keap1a	zebrafish	keap1,wu:fb36f11
406463	nfkbiaa	zebrafish	ikbaA,fj16a07,zgc:85769,wu:fj16a07
553169	gstp1.1	zebrafish	gstp2
791454	dand5	zebrafish	cha
100126803	ifnphi3	zebrafish	ifn3
100188894	il4	zebrafish	il-4,il4/13b
246226	ptgs1	zebrafish	cox1,zCOX-1
30498	egr1	zebrafish	krox24,krox-24,wu:fj64b05,wu:fq25f01
30654	gsk3ba	zebrafish	GSK3,gsk3b,fb68h05,fk80d11,GSK-3[b],wu:fb68h05,wu:fk80d11
393684	calb2b	zebrafish	calb2,zgc:73099,wu:fq17g09
393846	becn1	zebrafish	zgc:73097
399480	mapk3	zebrafish	ERK1,zERK1,fi06b09,wu:fi06b09
399483	cdkn1ca	zebrafish	cb961,cdkn1c,p27Xic1-a,zgc:86618
406715	cdk2	zebrafish	zgc:56598,zgc:77684,wu:fa10c02
60636	pax5	zebrafish	noi,pax2a,pax2.1,paxzf-b,Pax[Zf-b]
64607	alas2	zebrafish	sau,alas-e,cb1063,sauternes,si:dkey-24f17.4
65230	ctbp2a	zebrafish	ctbp2,fe05b01,wu:fb96g03,wu:fe05b01,wu:fk19e02
65238	klf17	zebrafish	klf4,biklf,klf4b,id:ibd5109,wu:fc09b11,zgc:109839,ik:tdsubc_1b8,ik:tdsubc_1e5,xx:tdsubc_1b8,xx:tdsubc_1e5,ik:tdsubc_1e12,xx:tdsubc_1e12
140615	fads2	zebrafish	Fadsd6,DRD5/D6,wu:fb64c04,wu:fb69e08,zgc:112502
140814	cebpb	zebrafish	cb380,c/ebpb,fe11e05,wu:fe11e05
30639	smad2	zebrafish	madh2,fj43c06,wu:fj43c06
334613	fn1b	zebrafish	fn3,fn1l,cb1057,wu:fa14f11,wu:fb03c02
352943	tph1a	zebrafish	tph,tph1,tphD1,tph1-1
406452	sqstm1	zebrafish	p62,sb:cb621,zgc:85784
494487	nr1d1	zebrafish	Eip75B,zrev-erba
565439	slc12a3	zebrafish	wu:fj83c03,si:ch211-122c9.4
57931	axin1	zebrafish	wu:fi22e03,wu:fj14c08,wu:fk11b03,zgc:109872
797433	krt8	zebrafish	zfk8,DreK8,cb186,zf-K8,krt2-8,sb:cb186,wu:fa20h05,wu:fa95h10,wu:fb96c06
100148408	foxc1a	zebrafish	foxc1.1
280653	trpm7	zebrafish	tct,cb495
30316	otpb	zebrafish	otp,otp1,cb977
558088	cpt1aa	zebrafish	cpt1a,si:dkey-56p7.8
564854	irf3	zebrafish	
64277	arnt2	zebrafish	Arnt,arnt2X,arnt2a,zfARNT2,zfARNT2a,zfARNT2b,zfARNT2c,chunp6921
678602	sycp3	zebrafish	sycp3l,zgc:136951
723994	crb2a	zebrafish	crb2
792333	nanog	zebrafish	hacp,fd20a07,wu:fd19e04,wu:fd20a07,zgc:193933
81581	cldnb	zebrafish	cldn30c,wu:fa66b05
30324	tpma	zebrafish	tm,TPM1,fb37a09,wu:fb37a09
403131	tlr4ba	zebrafish	tlr4a,TIR4.1
436870	syn2a	zebrafish	syn1,syn2,zgc:92311
557914	nphs2	zebrafish	nphs2l,si:dkey-171o17.6
60309	robo2	zebrafish	unp1881,sb:eu937
100004455	epoa	zebrafish	epo
100137725	cyp1c2	zebrafish	
140613	her9	zebrafish	wu:fc30a03,zgc:100766
30221	psen1	zebrafish	pre1,psen,zfPS1,zf-PS1
30586	dlx6a	zebrafish	dlx6
30598	vsx1	zebrafish	
321357	sparc	zebrafish	hm:zeh0062
322358	hnf4a	zebrafish	fb58h09,sb:eu665,id:ibd1279,wu:fb58h09
322506	nqo1	zebrafish	zgc:77191,wu:fb63c10
368924	fkbp5	zebrafish	zgc:64082,wu:fc31g11,wu:fl87b03,si:zc263a23.8
436748	nkx6.1	zebrafish	zgc:92879
565482	hdac6	zebrafish	wu:fc31d02
791610	fabp1a	zebrafish	fabp1,L-FABP
798872	dio3b	zebrafish	dio3,si:ch211-156m19.1
100001424	ghra	zebrafish	ghr,ghr.a,zgc:162141
30601	hbae3	zebrafish	globin,fb57a06,zgc:86867,wu:fb57a06,si:by119c3.4
30680	raraa	zebrafish	rara,zRAR,rara2a,zRAR-alpha,zgc:109797,etID309833.12
30698	nkx2.3	zebrafish	nk2.3,nkx2-3
326018	sst1.1	zebrafish	SS1,sst1,PPSS1,fd57e04,zgc:92779,wu:fd57e04
393982	alpl	zebrafish	alp,Akp2,zgc:56672
403125	tlr2	zebrafish	
403139	tlr5b	zebrafish	tlr5
406207	mttp	zebrafish	mtp,stl,wu:fd36b01,zgc:111876,zgc:136353
436895	irf8	zebrafish	zgc:92252
553965	ifng1r	zebrafish	ifng1,ifng1-1,si:ch211-266a5.1
555778	slc2a1a	zebrafish	glut1,glut1a,glut1b,slc2a1,fc29a02,wu:fc29a02
555812	ucp2	zebrafish	cb74
565271	gper1	zebrafish	gper,gpr30
58008	hey1	zebrafish	id:ibd1292,zgc:110572
58107	per3	zebrafish	period3
64612	atp1a1a.1	zebrafish	hip,cb70,atp1a1,hiphop,atp1a1l1,atp[a]1B1,wu:fa03c03,wu:fb92h10
171474	il17rd	zebrafish	sef,cb208,id:ibd2875,id:ibd5059,zgc:136328
30455	lhx3	zebrafish	lim3
30659	dnmt3bb.2	zebrafish	Zmt3,dnmt3,wu:fa11d06,wu:fb73b09
394110	atp6v1aa	zebrafish	HA,ATP6V1A,atp6v1al,zgc:63516
402837	hamp	zebrafish	hep,hamp1,hamp2
404209	cnr1	zebrafish	cb1,CB1R
415103	tph1b	zebrafish	tph2,tph1l,tphD2
437022	tyrp1b	zebrafish	tyrp1,hm:zeh0659,zgc:100893
497643	gdf9	zebrafish	GDF-9,zgc:123030
561411	yap1	zebrafish	zYAP,YAP65,cb194,sb:cb194,wu:fc18c04,zgc:158380,si:dkey-3b8.3,si:ch211-181p1.5
60658	nos1	zebrafish	nos,nNOS
114417	mpz	zebrafish	p0,sc:d0186,wu:fc04b11,wu:fi30g06,zgc:103775
30329	hoxd4a	zebrafish	hoxd4,fb36c05,wu:fb36c05,etID37000.9,etID309823.9
30496	ldha	zebrafish	
402974	pitx3	zebrafish	zgc:109716
407086	junba	zebrafish	junb,zgc:64066,wu:fa92h07,wu:fq24h03,wu:cegs2778
541479	hmgcrb	zebrafish	hmgcr2,im:6912716,zgc:110746
245699	insra	zebrafish	IRa
30144	wnt8b	zebrafish	wnt-8b
30174	nog1	zebrafish	zNog1,fc23h06,wu:fc23h06
30491	c3a.2	zebrafish	c3b,C3-1,C3-2
30493	id1	zebrafish	id6,cb108,id:ibd1174,wu:fb57e11
30518	vtg3	zebrafish	vg3,cb1001,wu:fb58g02,wu:fb59f05,wu:fb61d01
30557	dlx2b	zebrafish	dlx5
378478	egfra	zebrafish	egfr,EGFR12,EGFR15
406514	atf4a	zebrafish	atf4,atf4b1,zgc:85951,wu:fj01c08,wu:fk30b04
494450	slc6a5	zebrafish	glyt2,si:dkey-7n10.12
565097	duox	zebrafish	duox1
572548	dclk2a	zebrafish	dclk,cb572,dclk2,sb:cb572,si:dkey-180n16.1
64671	cmlc1	zebrafish	zgc:103441
79379	gdnfa	zebrafish	gdnf
30339	hoxb3a	zebrafish	Z-92,hoxb3,id:ibd3053,wu:fc33f11,zgc:111819
352922	avp	zebrafish	avpl,vsnp,VT-NP
368256	paqr7b	zebrafish	mpra,paqr7
393548	gadd45aa	zebrafish	gadd45al,zgc:65993,zgc:77480
403050	pard3ab	zebrafish	asip,par3,par-3,pard3,bazooka
406458	slc20a1a	zebrafish	sb:cb1011,zgc:85672
415151	rac2	zebrafish	zgc:86686
541344	prdx1	zebrafish	NKEF-A,zgc:110343,hm:zehl0637
570312	slc24a5	zebrafish	
619520	ihha	zebrafish	hha,ihh
64270	epha4b	zebrafish	rtk2,EphA3,epha4,id:ibd2782
64603	eomesa	zebrafish	eom,eomes
796461	nrg1	zebrafish	wu:fm70e01
100000711	ngb	zebrafish	
100216472	kiss2	zebrafish	kiss-2
170846	appb	zebrafish	zgc:92771,wu:fc43a03
266748	foxn1	zebrafish	nude,whnb
30038	sox19a	zebrafish	cb799,sox19,fc66c01,wu:fc66c01
30148	desma	zebrafish	des,desm,cb290,wu:fb59a12,zgc:109859
30175	twist1a	zebrafish	twist1,Twist1b,twist-1,wu:fd04c01,zgc:101115
30606	rarga	zebrafish	rarg,NR1B3,rarg2,wu:fb01e02,wu:fb01f03,wu:fc35a09,etID33387.23,etID309710.23
360144	mapk1	zebrafish	zERK2
368243	hspb1	zebrafish	hsp1,cb153,cb660,hsp25,hsp27,sb:cb660,id:ibd2821,zgc:103437
393141	mycb	zebrafish	zgc:55680
393845	pde6c	zebrafish	zgc:73085
406454	epcam	zebrafish	sb:cb6,tacstd,zgc:77119,wu:fj17g02,zgc:110304
436636	cd36	zebrafish	zgc:92513
449557	saa	zebrafish	zgc:103580
560759	otpa	zebrafish	
569971	lama1	zebrafish	
751668	gck	zebrafish	glk,hex4,fb57f10,wu:fb57f10,zgc:153643
797351	krt5	zebrafish	ckii,zfCKII,wu:fb02h09,wu:fj02d02,wu:fk78b12
80973	cdk1	zebrafish	cdc2,zgc:92032,wu:fc30e01
100334610	nppb	zebrafish	bnp,si:ch211-215j19.10
286833	mc4r	zebrafish	zMC4,MC4-R,si:dkey-151m6.62
30072	inhbaa	zebrafish	actba,inhba,fk40h12,inhbaa-001,wu:fk40h12
30173	nog3	zebrafish	
360143	mxb	zebrafish	
368967	trac	zebrafish	TCR1,TCRA3,TCRAC,TCR8RC,TCR-alpha,si:dz172d23.25,si:dz172d23.26,si:dz172d23.27,si:busm1-172d23.25,si:busm1-172d23.26,si:busm1-172d23.27
403132	tlr4bb	zebrafish	tlr4b
436716	opn1lw2	zebrafish	lws2,zgc:92632
503703	pkz	zebrafish	zgc:136657
550475	ctsk	zebrafish	wu:fa95f03,wu:fb08b05,zgc:110367
558956	isg15	zebrafish	g1p2,si:rp71-1c23.2
57930	foxh1	zebrafish	SUR,fast,fast1,fe26b06,schmalspur,wu:fe26b06,wu:fi30c08,wu:fi32b01
58152	scn8aa	zebrafish	scn8a,Nav1.6
678536	vtg4	zebrafish	wu:fb59b02,wu:fb59d07,wu:fb59e10,zgc:136286,zgc:136383,si:rp71-23d18.3
768183	gabra1	zebrafish	zgc:153566
100126802	ifnphi2	zebrafish	ifn2
140421	jag1a	zebrafish	jag1,cb243,sb:cb243,serrateC
245700	insrb	zebrafish	IRb,sb:eu666,si:dkey-6n3.1
246224	ahr1a	zebrafish	AHR2,ahr1,ahra,zfAHR1
252845	pals1a	zebrafish	nok,mpp5,mpp5a
266958	neurod4	zebrafish	ath3,zath3
30192	ntn1b	zebrafish	net1,ntn1
30274	foxg1a	zebrafish	bf1,BF-1,foxg1,zgc:109850
30628	smad1	zebrafish	madh1,fb39h09,sb:eu786,wu:fb39h09,wu:fb97e04
324004	ctnnb2	zebrafish	ich,zgc:65770,wu:fa12h09,wu:fc16f05
373869	vax2	zebrafish	
386856	pdgfra	zebrafish	pdgfr-a,wu:fc27f02,wu:fv91b12,etID309717.20
393558	mb	zebrafish	zgc:65819,zgc:77764
393940	atp2a2a	zebrafish	atp2a2,zgc:55380
541371	en1b	zebrafish	eng4,eng1b,wu:fc84e11,zgc:113499
558148	tcf21	zebrafish	zgc:123313
559529	pdgfrb	zebrafish	pdgfrb2
565316	dgat2	zebrafish	ARAT,zgc:113394
58145	bmpr1aa	zebrafish	BR1a,alk3,alk3tr,bmpr1a,BMPR-IA,zgc:136731
80353	slit2	zebrafish	
100136865	abcb4	zebrafish	zgc:172149
100170938	chata	zebrafish	chat,unm_tk64
114551	pklr	zebrafish	wu:fd15e01,wu:fi37e08
30537	emx2	zebrafish	fk69b03,wu:fk69b03,zgc:109855
30676	glra1	zebrafish	[a]Z1
317636	ompb	zebrafish	omp,zgc:101697
327204	rac1a	zebrafish	rac1,zgc:55823,zgc:55917,zgc:86934,wu:fd16e02
359835	timp2a	zebrafish	timp2,fa96h09,wu:fa96h09,zgc:136726,etID32613.12
369194	tgfb2	zebrafish	
369195	tgfb3	zebrafish	zgc:92058,wu:fc78g09
406602	egln3	zebrafish	zgc:77019,wu:fj78a08
449662	acox1	zebrafish	zgc:92584,wu:fb59h12,zgc:114033
555364	rarab	zebrafish	rara2b,fj66e06,wu:fj66e06
559746	xirp2a	zebrafish	xirp2,sb:cb1045,wu:fc12g12
58070	mespba	zebrafish	mespb,mesp-b
65237	mapk14a	zebrafish	p38,p38a,zp38a,MAPK14,fk28c03,zeh1243,hm:zeh1243,wu:fk28c03
170446	meis1b	zebrafish	cb224,meis1,meis1.1,id:ibd5078,wu:fb38b03,wu:fc02e11,wu:fd12a02
259257	adcyap1a	zebrafish	PACAP1,adcyap1,GHRH-LP1,GRF-PACAP,zgc:103760,ghrh-pacap1,xx:af217251
286832	lamc1	zebrafish	sly
30123	wnt4	zebrafish	wnt-4,wnt4a,zgc:136737
30250	sema3d	zebrafish	sema2,semaZ2
321046	c3a.1	zebrafish	C3,c3a,C3-1,cb26,sb:cb26,wu:fi34b03,wu:fj86e11,si:dkey-76b14.4
337865	nkx3-2	zebrafish	bapx1,nkx3.2
353294	szl	zebrafish	slz,sfrp
387526	ca2	zebrafish	ca2a,CA17a,cb1082,wu:fb50f02,wu:fk91a02
406596	socs3b	zebrafish	zgc:77038
568191	wnt5a	zebrafish	
570579	g6pd	zebrafish	fj78b06,wu:fj78b06,si:dkey-90a13.8
573483	gja9a	zebrafish	cx55.5
60634	fezf2	zebrafish	fez,tof,fezl,cadps,zgc:92690,SI:dZ6A2.1,SI:dZ6A2.7,foreheadin
64264	plp1a	zebrafish	DM20,plp1,DMalpha2c,wu:fc27f01,wu:fj36d03,wu:fj42d08,zgc:110499
692279	foxl2a	zebrafish	foxl2,foxl2-1,foxl2-2,zgc:136549
114407	angpt1	zebrafish	ang1,wu:fc76g06
140428	gnat1	zebrafish	fk56e06,wu:fk56e06
266721	trh	zebrafish	Pro-TRH,zgc:110168
30171	wnt10a	zebrafish	WNT-10A
30183	acvr1ba	zebrafish	alk4,axis,acvr1b,tarama,taram-a,wu:fb75f01
30338	hoxb2a	zebrafish	Z-151,hoxb2,zehn0229,hm:zehn0229
30395	twist2	zebrafish	dermo1,zgc:101904
30726	cntn2	zebrafish	tag1,si:dz37k09.2
336038	junbb	zebrafish	junbl,zgc:63933,wu:fa95h09,wu:fj44e11,wu:fj68b07
373882	mmp14a	zebrafish	cb386,sb:cb386,wu:fb72b09
378986	fga	zebrafish	sb:cb892,zgc:92117,wu:fa55c12,wu:fb20e08,wu:fb59b03,wu:fi39d04
386590	hsp90b1	zebrafish	GP96,tra1,GRP94,tra-1,fb61d09,wu:fb61d09,wu:fq25g01
553187	dnmt3aa	zebrafish	dnmt8
562867	mavs	zebrafish	wu:fj20d04,zgc:158392
568314	slc9a3.2	zebrafish	nhe3b,si:dkey-3n22.6
569420	wnt3	zebrafish	
58047	hoxa9a	zebrafish	z-10,hoxx9,fd07f09,wu:fd07f09,zgc:110505
58069	mespaa	zebrafish	mespa,mesp-a
58131	apaf1	zebrafish	apaf-1,zgc:136543
64812	sox19b	zebrafish	cb174,sox31,fb76c08,fe16f11,fe24f11,sb:cb174,id:ibd3529,wu:fb76c08,wu:fe16f11,wu:fe24f11
100001586	gnrhr4	zebrafish	si:dkeyp-84g1.5
100150664	met	zebrafish	don,cmet,c-met
282557	drd2a	zebrafish	
30037	tncb	zebrafish	tnc,tenc,wu:fk04d02
30510	tcf7l2	zebrafish	tcf4
30558	pax9	zebrafish	
30564	mef2aa	zebrafish	mef2a,wu:fd19d02,etID309779.18
30573	hsp90ab1	zebrafish	hsp90b,hsp90beta,wu:fa29f01,wu:fa91e11,wu:fd59e11,wu:gcd22h07
321084	dnmt3ba	zebrafish	cb91,dnmt7,dnmt3b,dnmt3b2,dnmt3bl,sb:cb91,wu:fb16h07
334183	bmp15	zebrafish	fi35a05,wu:fi35a05
335625	adcyap1b	zebrafish	PACAP2,acap1l,pacap1b,GHRH-LP2,zgc:92555,wu:fj30e08,zgc:101522
368254	paqr8	zebrafish	mprb,zgc:109768
368415	ptenb	zebrafish	pten,fa11a08,fb73f10,fc83f12,fd16b10,fk90e11,wu:fa11a08,wu:fb73f10,wu:fc83f12,wu:fd16b10,wu:fk90e11,si:bz1g13.4
386762	apc	zebrafish	cb965,im:7150932,im:7152872
406304	gadd45ba	zebrafish	CS131,cb196,gadd45b,gadd45b2,sb:cb196,zgc:73104,gadd45beta,wu:fa92d10,wu:fa98h12,wu:fk65h03,zgc:111973
406686	rps11	zebrafish	zgc:56293,wu:fa91c09,wu:fb34b11
494038	snai2	zebrafish	slug,cb147,cb355,sb:cb355,sb:cb569,zgc:92564,id:ibd5003,wu:fb83e12,wu:fd19g11
494180	atg5	zebrafish	apg5l,zgc:100934
553189	dnmt3ab	zebrafish	dnmt6,dnmt3a1
559564	eif2ak3	zebrafish	PEK,zgc:152949
562834	slc12a10.2	zebrafish	ncc2b,si:dkey-114c3.2
567241	lepr	zebrafish	obr
568126	drd1b	zebrafish	drd1
58052	hoxb5b	zebrafish	z-2,ZF54,ZF-54,hoxa5,hoxzf54,hoxb5-like,id:ibd2566,zgc:101134
641291	ahrra	zebrafish	ahrr1
64265	aox5	zebrafish	xdh,aox3,fc18g02,wu:fc18g02,etID47878.22
100001828	htr1aa	zebrafish	htr1a
100536594	cxcl8b.1	zebrafish	il8l1
170581	cacna1c	zebrafish	isl,C-LTCC
282554	drd3	zebrafish	
30244	en1a	zebrafish	en1,en-1,eng1,ENG-1,eng1a,zgc:100771
30369	fzd7a	zebrafish	fz7,zg07,id:ibd2735,wu:fc17e10
30424	nr2f2	zebrafish	svp40,svp[40],wu:fc94g08
30507	hbaa1	zebrafish	AA1,hbaa1.1,dZ118J2.2
323630	dvl2	zebrafish	sb:eu471,zgc:55372,wu:fc05d12,wu:fo71e09,wu:fp54a02
324261	sp5l	zebrafish	Spr2,cb577,YF-335,fc23b01,sb:cb577,wu:fc23b01
327292	tpte	zebrafish	vsp,tpip,wu:fd20e11,wu:fi24b06
335519	ppiab	zebrafish	ppial,zgc:73102,zgc:86688,wu:fj18g05
335524	cimap1b	zebrafish	odf3b,odf3l,fj19d04,trim35-30,zgc:63985,wu:fj19d04,si:dkeyp-1h4.4
360151	opn1mw2	zebrafish	RH2-2,rh2.2,grops1,grops2,wu:fk57c11,si:zc263a23.4
386700	stm	zebrafish	cb885,sb:cb148,sb:cb568,sb:cb584,id:ibd5112
386772	rbpja	zebrafish	rbpj,Su(H),Su(H)1,Su(h)A,rbpsuh,tdsubc_1e8,ik:tdsubc_1e8,xx:tdsubc_1e8
386966	erbb2	zebrafish	zgc:63601,wu:fv70f10
393572	traf3ip1	zebrafish	ift54,Elipsa,zgc:63522
393884	sdha	zebrafish	zgc:56051,im:7141001
393939	atf3	zebrafish	zgc:55526
403045	egf	zebrafish	sb:eu639
553964	il22	zebrafish	
570456	rsad2	zebrafish	SAND,vig1,zgc:112342,si:ch211-276e8.2
57923	pycard	zebrafish	ASC,asc1,zAsc,zgc:109874
58153	slc40a1	zebrafish	weh,FPN1,slc39a1
65225	ctsd	zebrafish	catD,wu:fb93e11,wu:fj17b09
797150	hif1aa	zebrafish	
798697	gfi1ab	zebrafish	gfi1,gfi1b,gfi1.2
798771	mef2cb	zebrafish	si:ch211-202e12.2
