NCBI GeneID	Symbol	Common Name	Synonyms
131338836	LOC131338836	house mouse	
131338837	LOC131338837	house mouse	
131338838	LOC131338838	house mouse	
131338839	LOC131338839	house mouse	
131338840	LOC131338840	house mouse	
131338841	LOC131338841	house mouse	
131338842	LOC131338842	house mouse	
131338843	LOC131338843	house mouse	
131338844	LOC131338844	house mouse	
131338845	LOC131338845	house mouse	
131338846	LOC131338846	house mouse	
131338847	LOC131338847	house mouse	
131338848	LOC131338848	house mouse	
131338849	LOC131338849	house mouse	
131338850	LOC131338850	house mouse	
131338851	LOC131338851	house mouse	
131338852	LOC131338852	house mouse	
131338853	LOC131338853	house mouse	
131338854	LOC131338854	house mouse	
131338855	LOC131338855	house mouse	
131338856	LOC131338856	house mouse	
131338857	LOC131338857	house mouse	
131338858	LOC131338858	house mouse	
131338859	LOC131338859	house mouse	
131338860	LOC131338860	house mouse	
131338861	LOC131338861	house mouse	
131338862	LOC131338862	house mouse	
131338863	LOC131338863	house mouse	
131338864	LOC131338864	house mouse	
131338865	LOC131338865	house mouse	
131338866	LOC131338866	house mouse	
131338867	LOC131338867	house mouse	
131338868	LOC131338868	house mouse	
131338869	LOC131338869	house mouse	
131338870	LOC131338870	house mouse	
131338871	LOC131338871	house mouse	
131338872	LOC131338872	house mouse	
131338873	LOC131338873	house mouse	
131338874	LOC131338874	house mouse	
131338875	LOC131338875	house mouse	
131338876	LOC131338876	house mouse	
131338877	LOC131338877	house mouse	
131338878	LOC131338878	house mouse	
131338879	LOC131338879	house mouse	
131338880	LOC131338880	house mouse	
131338881	LOC131338881	house mouse	
131338882	LOC131338882	house mouse	
131338883	LOC131338883	house mouse	
131338884	LOC131338884	house mouse	
131338885	LOC131338885	house mouse	
131338886	LOC131338886	house mouse	
131338887	LOC131338887	house mouse	
131338888	LOC131338888	house mouse	
131338889	LOC131338889	house mouse	
131338890	LOC131338890	house mouse	
131338891	LOC131338891	house mouse	
131338892	LOC131338892	house mouse	
131338893	LOC131338893	house mouse	
131338894	LOC131338894	house mouse	
131338895	LOC131338895	house mouse	
131338896	LOC131338896	house mouse	
131338897	LOC131338897	house mouse	
131338898	LOC131338898	house mouse	
131338899	LOC131338899	house mouse	
131338900	LOC131338900	house mouse	
131338901	LOC131338901	house mouse	
131338902	LOC131338902	house mouse	
131338903	LOC131338903	house mouse	
131338904	LOC131338904	house mouse	
131338905	LOC131338905	house mouse	
131338906	LOC131338906	house mouse	
131338907	LOC131338907	house mouse	
131338908	LOC131338908	house mouse	
131338909	LOC131338909	house mouse	
131338910	LOC131338910	house mouse	
131338911	LOC131338911	house mouse	
131338912	LOC131338912	house mouse	
131338913	LOC131338913	house mouse	
131338914	LOC131338914	house mouse	
131338915	LOC131338915	house mouse	
131338916	LOC131338916	house mouse	
131338917	LOC131338917	house mouse	
131338918	LOC131338918	house mouse	
131338919	LOC131338919	house mouse	
131338920	LOC131338920	house mouse	
131338921	LOC131338921	house mouse	
131338922	LOC131338922	house mouse	
131338923	LOC131338923	house mouse	
131338924	LOC131338924	house mouse	
131338925	LOC131338925	house mouse	
131338926	LOC131338926	house mouse	
131338927	LOC131338927	house mouse	
131338928	LOC131338928	house mouse	
131338929	LOC131338929	house mouse	
131338930	LOC131338930	house mouse	
131338931	LOC131338931	house mouse	
131338932	LOC131338932	house mouse	
131338933	LOC131338933	house mouse	
131338934	LOC131338934	house mouse	
131338935	LOC131338935	house mouse	
131338936	LOC131338936	house mouse	
131338937	LOC131338937	house mouse	
131338938	LOC131338938	house mouse	
131338939	LOC131338939	house mouse	
131338940	LOC131338940	house mouse	
131338941	LOC131338941	house mouse	
131338942	LOC131338942	house mouse	
131338943	LOC131338943	house mouse	
131338944	LOC131338944	house mouse	
131338945	LOC131338945	house mouse	
131338946	LOC131338946	house mouse	
131338947	LOC131338947	house mouse	
131338948	LOC131338948	house mouse	
131338949	LOC131338949	house mouse	
131338950	LOC131338950	house mouse	
131338951	LOC131338951	house mouse	
131338952	LOC131338952	house mouse	
131338953	LOC131338953	house mouse	
131338954	LOC131338954	house mouse	
131338955	LOC131338955	house mouse	
131338956	LOC131338956	house mouse	
131338957	LOC131338957	house mouse	
131338958	LOC131338958	house mouse	
131338959	LOC131338959	house mouse	
131338960	LOC131338960	house mouse	
131338961	LOC131338961	house mouse	
131338962	LOC131338962	house mouse	
131338963	LOC131338963	house mouse	
131338964	LOC131338964	house mouse	
131338965	LOC131338965	house mouse	
131338966	LOC131338966	house mouse	
131338967	LOC131338967	house mouse	
131338968	LOC131338968	house mouse	
131338969	LOC131338969	house mouse	
131338970	LOC131338970	house mouse	
131338971	LOC131338971	house mouse	
131338972	LOC131338972	house mouse	
131338973	LOC131338973	house mouse	
131338974	LOC131338974	house mouse	
131338975	LOC131338975	house mouse	
131338976	LOC131338976	house mouse	
131338977	LOC131338977	house mouse	
131338978	LOC131338978	house mouse	
131338979	LOC131338979	house mouse	
131338980	LOC131338980	house mouse	
131338981	LOC131338981	house mouse	
131338982	LOC131338982	house mouse	
131338983	LOC131338983	house mouse	
131338984	LOC131338984	house mouse	
131338985	LOC131338985	house mouse	
131338986	LOC131338986	house mouse	
131338987	LOC131338987	house mouse	
131338988	LOC131338988	house mouse	
131338989	LOC131338989	house mouse	
131338990	LOC131338990	house mouse	
131338991	LOC131338991	house mouse	
131338992	LOC131338992	house mouse	
131338993	LOC131338993	house mouse	
131338994	LOC131338994	house mouse	
131338995	LOC131338995	house mouse	
131338996	LOC131338996	house mouse	
131338997	LOC131338997	house mouse	
131338998	LOC131338998	house mouse	
131338999	LOC131338999	house mouse	
131339000	LOC131339000	house mouse	
131339001	LOC131339001	house mouse	
131339002	LOC131339002	house mouse	
131339003	LOC131339003	house mouse	
131339004	LOC131339004	house mouse	
131339005	LOC131339005	house mouse	
131339006	LOC131339006	house mouse	
131339007	LOC131339007	house mouse	
131339008	LOC131339008	house mouse	
131339009	LOC131339009	house mouse	
131339010	LOC131339010	house mouse	
131339011	LOC131339011	house mouse	
131339012	LOC131339012	house mouse	
131339013	LOC131339013	house mouse	
131339014	LOC131339014	house mouse	
131339015	LOC131339015	house mouse	
131339016	LOC131339016	house mouse	
131339017	LOC131339017	house mouse	
131339018	LOC131339018	house mouse	
131339019	LOC131339019	house mouse	
131339020	LOC131339020	house mouse	
131339021	LOC131339021	house mouse	
131339022	LOC131339022	house mouse	
131339023	LOC131339023	house mouse	
131339024	LOC131339024	house mouse	
131339025	LOC131339025	house mouse	
131339026	LOC131339026	house mouse	
131339027	LOC131339027	house mouse	
131339028	LOC131339028	house mouse	
131339029	LOC131339029	house mouse	
131339030	LOC131339030	house mouse	
131339031	LOC131339031	house mouse	
131339032	LOC131339032	house mouse	
131339033	LOC131339033	house mouse	
131339034	LOC131339034	house mouse	
131339035	LOC131339035	house mouse	
131339036	LOC131339036	house mouse	
131339037	LOC131339037	house mouse	
131339038	LOC131339038	house mouse	
131339039	LOC131339039	house mouse	
131339040	LOC131339040	house mouse	
131339041	LOC131339041	house mouse	
131339042	LOC131339042	house mouse	
131339043	LOC131339043	house mouse	
131339044	LOC131339044	house mouse	
131339045	LOC131339045	house mouse	
131339046	LOC131339046	house mouse	
131339047	LOC131339047	house mouse	
131339048	LOC131339048	house mouse	
131339049	LOC131339049	house mouse	
131339050	LOC131339050	house mouse	
131339051	LOC131339051	house mouse	
131339052	LOC131339052	house mouse	
131339053	LOC131339053	house mouse	
131339054	LOC131339054	house mouse	
131339055	LOC131339055	house mouse	
131339056	LOC131339056	house mouse	
131339057	LOC131339057	house mouse	
131339058	LOC131339058	house mouse	
131339059	LOC131339059	house mouse	
131339060	LOC131339060	house mouse	
131339061	LOC131339061	house mouse	
131339062	LOC131339062	house mouse	
131339063	LOC131339063	house mouse	
131339064	LOC131339064	house mouse	
131339065	LOC131339065	house mouse	
131339066	LOC131339066	house mouse	
131339067	LOC131339067	house mouse	
131339068	LOC131339068	house mouse	
131339069	LOC131339069	house mouse	
131339070	LOC131339070	house mouse	
131339071	LOC131339071	house mouse	
131339072	LOC131339072	house mouse	
131339073	LOC131339073	house mouse	
131339074	LOC131339074	house mouse	
131339075	LOC131339075	house mouse	
131339076	LOC131339076	house mouse	
131339077	LOC131339077	house mouse	
131339078	LOC131339078	house mouse	
131339079	LOC131339079	house mouse	
131339080	LOC131339080	house mouse	
131339081	LOC131339081	house mouse	
131339082	LOC131339082	house mouse	
131339083	LOC131339083	house mouse	
131339084	LOC131339084	house mouse	
131339085	LOC131339085	house mouse	
131339086	LOC131339086	house mouse	
131339087	LOC131339087	house mouse	
131339088	LOC131339088	house mouse	
131339089	LOC131339089	house mouse	
131339090	LOC131339090	house mouse	
131339091	LOC131339091	house mouse	
131339092	LOC131339092	house mouse	
131339093	LOC131339093	house mouse	
131339094	LOC131339094	house mouse	
131339095	LOC131339095	house mouse	
131339096	LOC131339096	house mouse	
131339097	LOC131339097	house mouse	
131339098	LOC131339098	house mouse	
131339099	LOC131339099	house mouse	
131339100	LOC131339100	house mouse	
131339101	LOC131339101	house mouse	
131339102	LOC131339102	house mouse	
131339103	LOC131339103	house mouse	
131339104	LOC131339104	house mouse	
131339105	LOC131339105	house mouse	
131339106	LOC131339106	house mouse	
131339107	LOC131339107	house mouse	
131339108	LOC131339108	house mouse	
131339109	LOC131339109	house mouse	
131339110	LOC131339110	house mouse	
131339111	LOC131339111	house mouse	
131339112	LOC131339112	house mouse	
131339113	LOC131339113	house mouse	
131339114	LOC131339114	house mouse	
131339115	LOC131339115	house mouse	
131339116	LOC131339116	house mouse	
131339117	LOC131339117	house mouse	
131339118	LOC131339118	house mouse	
131339119	LOC131339119	house mouse	
131339120	LOC131339120	house mouse	
131339121	LOC131339121	house mouse	
131339122	LOC131339122	house mouse	
131339123	LOC131339123	house mouse	
131339124	LOC131339124	house mouse	
131339125	LOC131339125	house mouse	
131339126	LOC131339126	house mouse	
131339127	LOC131339127	house mouse	
131339128	LOC131339128	house mouse	
131339129	LOC131339129	house mouse	
131339130	LOC131339130	house mouse	
131339131	LOC131339131	house mouse	
131339132	LOC131339132	house mouse	
131339133	LOC131339133	house mouse	
131339134	LOC131339134	house mouse	
131339135	LOC131339135	house mouse	
131339136	LOC131339136	house mouse	
131339137	LOC131339137	house mouse	
131339138	LOC131339138	house mouse	
131339139	LOC131339139	house mouse	
131339140	LOC131339140	house mouse	
131339141	LOC131339141	house mouse	
131339142	LOC131339142	house mouse	
131339143	LOC131339143	house mouse	
131339144	LOC131339144	house mouse	
131339145	LOC131339145	house mouse	
131339146	LOC131339146	house mouse	
131339147	LOC131339147	house mouse	
131339148	LOC131339148	house mouse	
131339149	LOC131339149	house mouse	
131339150	LOC131339150	house mouse	
131339151	LOC131339151	house mouse	
131339152	LOC131339152	house mouse	
131339153	LOC131339153	house mouse	
131339154	LOC131339154	house mouse	
131339155	LOC131339155	house mouse	
131339156	LOC131339156	house mouse	
131339157	LOC131339157	house mouse	
131339158	LOC131339158	house mouse	
131339159	LOC131339159	house mouse	
131339160	LOC131339160	house mouse	
131339161	LOC131339161	house mouse	
131339162	LOC131339162	house mouse	
131339163	LOC131339163	house mouse	
131339164	LOC131339164	house mouse	
131339165	LOC131339165	house mouse	
131339166	LOC131339166	house mouse	
131339167	LOC131339167	house mouse	
131339168	LOC131339168	house mouse	
131339169	LOC131339169	house mouse	
131339170	LOC131339170	house mouse	
131339171	LOC131339171	house mouse	
131339172	LOC131339172	house mouse	
131339173	LOC131339173	house mouse	
131339174	LOC131339174	house mouse	
131339175	LOC131339175	house mouse	
131339176	LOC131339176	house mouse	
131339177	LOC131339177	house mouse	
131339178	LOC131339178	house mouse	
131339179	LOC131339179	house mouse	
131339180	LOC131339180	house mouse	
131339181	LOC131339181	house mouse	
131339182	LOC131339182	house mouse	
131339183	LOC131339183	house mouse	
131339184	LOC131339184	house mouse	
131339185	LOC131339185	house mouse	
131339186	LOC131339186	house mouse	
131339187	LOC131339187	house mouse	
131339188	LOC131339188	house mouse	
131339189	LOC131339189	house mouse	
131339190	LOC131339190	house mouse	
131339191	LOC131339191	house mouse	
131339192	LOC131339192	house mouse	
131339193	LOC131339193	house mouse	
131339194	LOC131339194	house mouse	
131339195	LOC131339195	house mouse	
131339196	LOC131339196	house mouse	
131339197	LOC131339197	house mouse	
131339198	LOC131339198	house mouse	
131339199	LOC131339199	house mouse	
131339200	LOC131339200	house mouse	
131339201	LOC131339201	house mouse	
131339202	LOC131339202	house mouse	
131339203	LOC131339203	house mouse	
131339204	LOC131339204	house mouse	
131339205	LOC131339205	house mouse	
131339206	LOC131339206	house mouse	
131339207	LOC131339207	house mouse	
131339208	LOC131339208	house mouse	
131339209	LOC131339209	house mouse	
131339210	LOC131339210	house mouse	
131339211	LOC131339211	house mouse	
131339212	LOC131339212	house mouse	
131339213	LOC131339213	house mouse	
131339214	LOC131339214	house mouse	
131339215	LOC131339215	house mouse	
131339216	LOC131339216	house mouse	
131339217	LOC131339217	house mouse	
131339218	LOC131339218	house mouse	
131339219	LOC131339219	house mouse	
131339220	LOC131339220	house mouse	
131339221	LOC131339221	house mouse	
131339222	LOC131339222	house mouse	
131339223	LOC131339223	house mouse	
131339224	LOC131339224	house mouse	
131339225	LOC131339225	house mouse	
131339226	LOC131339226	house mouse	
131339227	LOC131339227	house mouse	
131339228	LOC131339228	house mouse	
131339229	LOC131339229	house mouse	
131339230	LOC131339230	house mouse	
131339231	LOC131339231	house mouse	
131339232	LOC131339232	house mouse	
131339233	LOC131339233	house mouse	
131339234	LOC131339234	house mouse	
131339235	LOC131339235	house mouse	
131339236	LOC131339236	house mouse	
131339237	LOC131339237	house mouse	
131339238	LOC131339238	house mouse	
131339239	LOC131339239	house mouse	
131339240	LOC131339240	house mouse	
131339241	LOC131339241	house mouse	
131339242	LOC131339242	house mouse	
131339243	LOC131339243	house mouse	
131339244	LOC131339244	house mouse	
131339245	LOC131339245	house mouse	
131339246	LOC131339246	house mouse	
131339247	LOC131339247	house mouse	
131339248	LOC131339248	house mouse	
131339249	LOC131339249	house mouse	
131339250	LOC131339250	house mouse	
131339251	LOC131339251	house mouse	
131339252	LOC131339252	house mouse	
131339253	LOC131339253	house mouse	
131339254	LOC131339254	house mouse	
131339255	LOC131339255	house mouse	
131339256	LOC131339256	house mouse	
131339257	LOC131339257	house mouse	
131339258	LOC131339258	house mouse	
131339259	LOC131339259	house mouse	
131339260	LOC131339260	house mouse	
131339261	LOC131339261	house mouse	
131339262	LOC131339262	house mouse	
131339263	LOC131339263	house mouse	
